Mac OS X,,Sierra,,,,Git,,,,,,,,,Python,,,,,,,,,,No and I don't know what it is,No but I know what it is,No but I know what it is,No but I know what at least one of them does,,Comments in the source code,,,,"Read the Docs",,,,,,,,,,,"None, but I want to learn",,,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Computer and Information Sciences,,Jupyter notebooks,,Automated testing,CMake,Modular code development,,,Reproducible research,2018-04-27 15:00:50,2018-04-27 15:57:22
Linux,,Debian,,,,Git,,,,,,,,,Python,,,C++,,,,,,,No and I don't know what it is,No and I don't know what it is,No but I know what it is,No but I know what at least one of them does,,Comments in the source code,,Wiki,,"Read the Docs",,,,,README files,,,Makefiles,,,"None, but I want to learn",,,,GitHub,GitLab,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,"Electrical Engineering, Electronic Engineering, Information Engineering",,,Integrated development environments,Automated testing,CMake,Modular code development,,,,2018-04-27 15:18:10,2018-04-27 15:23:21
Linux,,Fedora 27,,,,Git,,Subversion,,,,,Matlab,R,Python,,,C++,,,,,,JavaScript,No but I know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,Doxygen,,,,,,,,,,CMake,,,,,,,,GitHub,,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Biological Sciences,Git and version control,,,Automated testing,CMake,,Software licensing,Documentation,,2018-04-27 14:55:37,2018-04-27 15:04:27
Windows,,10,,,,Git,,,,,,,,,Python,,,,,,,,,,No but I know what it is,No but I know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,,,GitLab,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Medical Biotechnology,,,Integrated development environments,Automated testing,CMake,Modular code development,,,Reproducible research,2018-04-27 14:48:55,2018-04-27 14:57:10
Windows,,Win10,,,,Git,,,,,,,Matlab,,Python,,,,,,,,,,No but I know what it is,No but I know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,,GitHub,GitLab,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Health Sciences,,,,Automated testing,CMake,,,Documentation,Reproducible research,2018-04-27 14:32:06,2018-04-27 14:38:37
Linux,,Siduction (based on Debian Sid),,,,Git,,,,,,,Matlab,R,Python,Perl,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,,,,,"None, but I want to learn",,,,GitHub,GitLab,,,,"Basic understanding and experience, I have looked through code and made minor adjustments","I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Physical Sciences,Git and version control,,,Automated testing,,,,,Reproducible research,2018-04-27 13:50:04,2018-04-27 14:03:25
Linux,,Aalto Linux v2,I don't use version control and I don't know what it is,I don't use version control but I know what it is,"I use version control, but I don't know which system",Git,,,,,,,,,Python,,C,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,No documentation,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",Not relevant to my project(s),,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Mathematics,Git and version control,Jupyter notebooks,Integrated development environments,,,Modular code development,,,Reproducible research,2018-04-27 13:30:14,2018-04-27 13:38:18
Linux,,Ubuntu 16.04,,I don't use version control but I know what it is,,,,,,,,,Matlab,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No but I know what it is,No but I know what at least one of them does,,Comments in the source code,,,,,,,,,README files,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Chemical Sciences,Git and version control,Jupyter notebooks,Integrated development environments,,CMake,Modular code development,,,,2018-04-27 13:13:24,2018-04-27 13:20:45
Linux,,Can't remember,,,,Git,,,,,,,,,Python,,,C++,,,,,,,Yes,No but I know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,,,GitLab,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Medical Engineering,,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,Reproducible research,2018-04-27 13:11:21,2018-04-27 13:15:45
Windows,,Windows 10,,,,Git,,,,,,,Matlab,R,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,Wiki,,,,PDF,,,README files,,,,,,"None, but I want to learn",,,,GitHub,GitLab,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Medical Engineering,,,Integrated development environments,Automated testing,,Modular code development,Software licensing,Documentation,Reproducible research,2018-04-27 13:06:44,2018-04-27 13:12:36
